year,district,khoroo,building_id,area_m2,floors,DateTime,OutdoorTemp,Humidity,WindSpeed,Occupancy,Heating_kW,Electric_kW,kwh_t-1,kwh_t-24,Use_kW,day_of_week,hour,is_weekend,season,holiday,load_profile,month,day,heating_season,is_peak_hour,is_extreme_cold,total_load_kW
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 10:00:00,-19.9,54.0,5.5,228,1.5,0.38,2.24,,1.88,2,10,0,өвөл,1,day,1,1,1,0,0,1.88
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 11:00:00,-19.2,55.0,4.3,295,1.63,0.38,1.88,,2.01,2,11,0,өвөл,1,day,1,1,1,0,0,2.01
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 12:00:00,-16.0,54.0,3.9,207,1.48,0.38,2.01,,1.86,2,12,0,өвөл,1,day,1,1,1,0,0,1.86
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 13:00:00,-13.4,50.0,5.6,215,1.58,0.38,1.86,,1.96,2,13,0,өвөл,1,day,1,1,1,0,0,1.96
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 14:00:00,-13.9,52.0,6.4,219,1.53,0.38,1.96,,1.91,2,14,0,өвөл,1,day,1,1,1,0,0,1.91
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 15:00:00,-12.2,53.0,5.9,207,1.38,0.38,1.91,,1.76,2,15,0,өвөл,1,day,1,1,1,0,0,1.76
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 16:00:00,-14.1,64.0,5.6,275,1.43,0.38,1.76,,1.81,2,16,0,өвөл,1,day,1,1,1,0,0,1.81
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 17:00:00,-12.9,57.0,4.6,177,1.63,0.55,1.81,,2.19,2,17,0,өвөл,1,evening_peak,1,1,1,0,0,2.19
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 18:00:00,-13.7,65.0,2.3,188,2.32,0.72,2.19,,3.04,2,18,0,өвөл,1,evening_peak,1,1,1,1,0,3.04
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 19:00:00,-14.2,67.0,3.1,217,2.44,0.66,3.04,,3.1,2,19,0,өвөл,1,evening_peak,1,1,1,1,0,3.1
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 20:00:00,-17.2,69.0,3.6,262,2.43,0.67,3.1,,3.11,2,20,0,өвөл,1,evening_peak,1,1,1,1,0,3.11
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 21:00:00,-17.2,70.0,3.9,238,2.7,0.76,3.11,,3.46,2,21,0,өвөл,1,evening_peak,1,1,1,1,0,3.46
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 22:00:00,-20.4,75.0,4.3,287,2.58,0.78,3.46,,3.36,2,22,0,өвөл,1,evening_peak,1,1,1,1,0,3.36
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-01 23:00:00,-19.7,75.0,4.7,173,2.34,0.53,3.36,,2.87,2,23,0,өвөл,1,late_evening,1,1,1,0,0,2.87
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 00:00:00,-19.6,75.0,4.8,225,2.59,0.39,2.87,2.1,2.99,3,0,0,өвөл,0,night,1,2,1,0,0,2.99
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 01:00:00,-19.8,76.0,4.8,257,2.48,0.4,2.99,2.35,2.88,3,1,0,өвөл,0,night,1,2,1,0,0,2.88
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 02:00:00,-20.6,77.0,4.7,280,2.68,0.4,2.88,2.15,3.09,3,2,0,өвөл,0,night,1,2,1,0,0,3.09
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 03:00:00,-21.9,80.0,5.2,203,2.47,0.39,3.09,2.2,2.86,3,3,0,өвөл,0,night,1,2,1,0,0,2.86
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 04:00:00,-22.0,80.0,5.2,262,2.65,0.38,2.86,2.25,3.03,3,4,0,өвөл,0,night,1,2,1,0,0,3.03
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 05:00:00,-21.0,76.0,4.6,267,2.63,0.41,3.03,2.07,3.04,3,5,0,өвөл,0,night,1,2,1,0,0,3.04
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 06:00:00,-20.6,78.0,4.8,156,2.59,0.58,3.04,2.08,3.17,3,6,0,өвөл,0,morning_peak,1,2,1,0,0,3.17
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 07:00:00,-20.4,77.0,3.8,263,2.52,0.52,3.17,2.12,3.04,3,7,0,өвөл,0,morning_peak,1,2,1,0,0,3.04
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 08:00:00,-21.1,75.0,3.7,269,2.61,0.51,3.04,2.35,3.11,3,8,0,өвөл,0,morning_peak,1,2,1,0,0,3.11
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 09:00:00,-21.2,74.0,3.7,268,2.66,0.55,3.11,2.24,3.21,3,9,0,өвөл,0,morning_peak,1,2,1,0,0,3.21
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 10:00:00,-18.9,71.0,2.9,227,2.14,0.39,3.21,1.88,2.53,3,10,0,өвөл,0,day,1,2,1,0,0,2.53
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 11:00:00,-16.7,71.0,2.2,196,2.39,0.38,2.53,2.01,2.77,3,11,0,өвөл,0,day,1,2,1,0,0,2.77
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 12:00:00,-13.2,69.0,2.5,271,2.16,0.4,2.77,1.86,2.56,3,12,0,өвөл,0,day,1,2,1,0,0,2.56
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 13:00:00,-10.6,64.0,4.7,215,2.21,0.41,2.56,1.96,2.62,3,13,0,өвөл,0,day,1,2,1,0,0,2.62
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 14:00:00,-11.0,64.0,5.9,210,2.03,0.39,2.62,1.91,2.42,3,14,0,өвөл,0,day,1,2,1,0,0,2.42
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 15:00:00,-10.6,66.0,5.9,163,2.1,0.38,2.42,1.76,2.48,3,15,0,өвөл,0,day,1,2,1,0,0,2.48
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 16:00:00,-12.3,76.0,6.8,162,2.05,0.38,2.48,1.81,2.43,3,16,0,өвөл,0,day,1,2,1,0,0,2.43
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 17:00:00,-12.3,65.0,5.9,162,2.42,0.62,2.43,2.19,3.04,3,17,0,өвөл,0,evening_peak,1,2,1,0,0,3.04
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 18:00:00,-13.6,71.0,1.5,271,2.31,0.63,3.04,3.04,2.94,3,18,0,өвөл,0,evening_peak,1,2,1,1,0,2.94
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 19:00:00,-14.2,72.0,2.5,187,2.51,0.61,2.94,3.1,3.12,3,19,0,өвөл,0,evening_peak,1,2,1,1,0,3.12
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 20:00:00,-15.5,72.0,3.3,250,3.25,0.72,3.12,3.11,3.98,3,20,0,өвөл,0,evening_peak,1,2,1,1,0,3.98
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 21:00:00,-13.4,73.0,3.6,161,3.0,0.79,3.98,3.46,3.79,3,21,0,өвөл,0,evening_peak,1,2,1,1,0,3.79
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 22:00:00,-16.9,76.0,3.6,271,3.37,0.8,3.79,3.36,4.17,3,22,0,өвөл,0,evening_peak,1,2,1,1,0,4.17
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-02 23:00:00,-17.7,76.0,3.8,263,3.09,0.58,4.17,2.87,3.67,3,23,0,өвөл,0,late_evening,1,2,1,0,0,3.67
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 00:00:00,-17.3,74.0,4.5,182,3.41,0.43,3.67,2.99,3.84,4,0,0,өвөл,0,night,1,3,1,0,0,3.84
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 01:00:00,-17.4,73.0,4.5,199,3.3,0.48,3.84,2.88,3.78,4,1,0,өвөл,0,night,1,3,1,0,0,3.78
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 02:00:00,-17.4,73.0,4.2,157,3.45,0.43,3.78,3.09,3.88,4,2,0,өвөл,0,night,1,3,1,0,0,3.88
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 03:00:00,-17.7,73.0,4.4,197,3.22,0.44,3.88,2.86,3.65,4,3,0,өвөл,0,night,1,3,1,0,0,3.65
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 04:00:00,-18.5,74.0,4.4,209,3.3,0.41,3.65,3.03,3.72,4,4,0,өвөл,0,night,1,3,1,0,0,3.72
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 05:00:00,-18.5,75.0,4.3,201,3.3,0.45,3.72,3.04,3.75,4,5,0,өвөл,0,night,1,3,1,0,0,3.75
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 06:00:00,-18.4,77.0,5.1,197,3.21,0.6,3.75,3.17,3.81,4,6,0,өвөл,0,morning_peak,1,3,1,0,0,3.81
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 07:00:00,-19.8,78.0,4.7,223,3.1,0.64,3.81,3.04,3.74,4,7,0,өвөл,0,morning_peak,1,3,1,0,0,3.74
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 08:00:00,-19.8,76.0,4.5,207,3.16,0.59,3.74,3.11,3.75,4,8,0,өвөл,0,morning_peak,1,3,1,0,0,3.75
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 09:00:00,-19.6,76.0,4.0,288,3.25,0.59,3.75,3.21,3.84,4,9,0,өвөл,0,morning_peak,1,3,1,0,0,3.84
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 10:00:00,-17.6,73.0,3.3,221,2.7,0.43,3.84,2.53,3.12,4,10,0,өвөл,0,day,1,3,1,0,0,3.12
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 11:00:00,-16.5,74.0,1.9,162,2.95,0.42,3.12,2.77,3.37,4,11,0,өвөл,0,day,1,3,1,0,0,3.37
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 12:00:00,-12.7,72.0,0.5,202,2.8,0.46,3.37,2.56,3.26,4,12,0,өвөл,0,day,1,3,1,0,0,3.26
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 13:00:00,-9.1,65.0,3.1,168,2.87,0.45,3.26,2.62,3.32,4,13,0,өвөл,0,day,1,3,1,0,0,3.32
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 14:00:00,-9.3,64.0,3.8,253,2.56,0.44,3.32,2.42,3.0,4,14,0,өвөл,0,day,1,3,1,0,0,3.0
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 15:00:00,-9.1,66.0,3.5,239,2.61,0.47,3.0,2.48,3.08,4,15,0,өвөл,0,day,1,3,1,0,0,3.08
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 16:00:00,-9.9,65.0,3.6,299,2.7,0.47,3.08,2.43,3.17,4,16,0,өвөл,0,day,1,3,1,0,0,3.17
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 17:00:00,-10.9,62.0,2.6,266,3.21,0.73,3.17,3.04,3.94,4,17,0,өвөл,0,evening_peak,1,3,1,0,0,3.94
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 18:00:00,-12.5,72.0,3.1,242,3.03,0.81,3.94,2.94,3.84,4,18,0,өвөл,0,evening_peak,1,3,1,1,0,3.84
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 19:00:00,-14.4,73.0,3.8,283,3.31,0.75,3.84,3.12,4.07,4,19,0,өвөл,0,evening_peak,1,3,1,1,0,4.07
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 20:00:00,-16.2,74.0,4.5,278,4.52,0.86,4.07,3.98,5.38,4,20,0,өвөл,0,evening_peak,1,3,1,1,0,5.38
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 21:00:00,-15.6,72.0,5.2,184,4.34,0.88,5.38,3.79,5.23,4,21,0,өвөл,0,evening_peak,1,3,1,1,0,5.23
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 22:00:00,-17.8,72.0,5.4,150,4.38,1.02,5.23,4.17,5.4,4,22,0,өвөл,0,evening_peak,1,3,1,1,0,5.4
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-03 23:00:00,-18.1,71.0,5.7,245,3.95,0.75,5.4,3.67,4.7,4,23,0,өвөл,0,late_evening,1,3,1,0,0,4.7
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 00:00:00,-18.1,70.0,5.2,211,4.7,0.56,4.7,3.84,5.26,5,0,1,өвөл,0,night,1,4,1,0,0,5.26
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 01:00:00,-18.8,71.0,5.2,272,4.43,0.54,5.26,3.78,4.97,5,1,1,өвөл,0,night,1,4,1,0,0,4.97
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 02:00:00,-18.7,71.0,5.1,291,4.4,0.52,4.97,3.88,4.91,5,2,1,өвөл,0,night,1,4,1,0,0,4.91
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 03:00:00,-19.0,71.0,5.4,179,4.37,0.56,4.91,3.65,4.93,5,3,1,өвөл,0,night,1,4,1,0,0,4.93
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 04:00:00,-19.3,70.0,5.0,286,4.67,0.51,4.93,3.72,5.18,5,4,1,өвөл,0,night,1,4,1,0,0,5.18
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 05:00:00,-18.8,69.0,5.1,204,4.12,0.53,5.18,3.75,4.65,5,5,1,өвөл,0,night,1,4,1,0,0,4.65
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 06:00:00,-20.4,71.0,6.1,219,5.53,0.83,4.65,3.81,6.36,5,6,1,өвөл,0,morning_peak,1,4,1,0,0,6.36
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 07:00:00,-19.4,71.0,6.5,254,5.56,0.79,6.36,3.74,6.35,5,7,1,өвөл,0,morning_peak,1,4,1,0,0,6.35
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 08:00:00,-21.1,70.0,6.8,171,5.71,0.9,6.35,3.75,6.61,5,8,1,өвөл,0,morning_peak,1,4,1,0,0,6.61
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 09:00:00,-21.1,70.0,7.2,175,5.65,0.85,6.61,3.84,6.51,5,9,1,өвөл,0,morning_peak,1,4,1,0,0,6.51
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 10:00:00,-17.5,68.0,7.2,295,1.58,0.38,6.51,3.12,1.96,5,10,1,өвөл,0,day,1,4,1,0,0,1.96
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 11:00:00,-14.6,72.0,7.6,189,1.43,0.38,1.96,3.37,1.81,5,11,1,өвөл,0,day,1,4,1,0,0,1.81
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 12:00:00,-11.1,71.0,8.1,190,1.43,0.38,1.81,3.26,1.81,5,12,1,өвөл,0,day,1,4,1,0,0,1.81
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 13:00:00,-7.9,66.0,7.4,239,1.38,0.38,1.81,3.32,1.76,5,13,1,өвөл,0,day,1,4,1,0,0,1.76
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 14:00:00,-7.3,61.0,7.2,205,1.44,0.38,1.76,3.0,1.82,5,14,1,өвөл,0,day,1,4,1,0,0,1.82
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 15:00:00,-6.8,65.0,6.4,248,1.52,0.38,1.82,3.08,1.9,5,15,1,өвөл,0,day,1,4,1,0,0,1.9
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 16:00:00,-10.0,73.0,8.9,275,1.56,0.38,1.9,3.17,1.94,5,16,1,өвөл,0,day,1,4,1,0,0,1.94
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 17:00:00,-12.3,73.0,10.5,156,1.79,0.57,1.94,3.94,2.37,5,17,1,өвөл,0,evening_peak,1,4,1,0,0,2.37
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 18:00:00,-14.0,75.0,11.3,240,1.79,0.56,2.37,3.84,2.34,5,18,1,өвөл,0,evening_peak,1,4,1,1,0,2.34
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 19:00:00,-14.6,76.0,11.8,246,1.82,0.5,2.34,4.07,2.33,5,19,1,өвөл,0,evening_peak,1,4,1,1,0,2.33
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 20:00:00,-15.1,75.0,10.7,248,1.74,0.54,2.33,5.38,2.28,5,20,1,өвөл,0,evening_peak,1,4,1,1,0,2.28
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 21:00:00,-14.4,73.0,10.3,220,1.65,0.59,2.28,5.23,2.24,5,21,1,өвөл,0,evening_peak,1,4,1,1,0,2.24
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 22:00:00,-14.2,74.0,9.9,177,1.74,0.57,2.24,5.4,2.31,5,22,1,өвөл,0,evening_peak,1,4,1,1,0,2.31
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-04 23:00:00,-15.0,73.0,9.5,168,1.75,0.42,2.31,4.7,2.17,5,23,1,өвөл,0,late_evening,1,4,1,0,0,2.17
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 00:00:00,-14.1,73.0,9.7,235,1.69,0.38,2.17,5.26,2.07,6,0,1,өвөл,0,night,1,5,1,0,0,2.07
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 01:00:00,-13.7,72.0,9.0,250,1.77,0.38,2.07,4.97,2.15,6,1,1,өвөл,0,night,1,5,1,0,0,2.15
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 02:00:00,-14.3,72.0,8.7,298,1.66,0.38,2.15,4.91,2.04,6,2,1,өвөл,0,night,1,5,1,0,0,2.04
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 03:00:00,-13.6,73.0,9.3,189,1.63,0.38,2.04,4.93,2.01,6,3,1,өвөл,0,night,1,5,1,0,0,2.01
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 04:00:00,-12.9,73.0,9.3,232,2.5,0.39,2.01,5.18,2.89,6,4,1,өвөл,0,night,1,5,1,0,0,2.89
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 05:00:00,-14.0,73.0,9.3,211,2.44,0.42,2.89,4.65,2.86,6,5,1,өвөл,0,night,1,5,1,0,0,2.86
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 06:00:00,-14.0,73.0,9.9,233,2.25,0.54,2.86,6.36,2.78,6,6,1,өвөл,0,morning_peak,1,5,1,0,0,2.78
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 07:00:00,-13.0,71.0,7.9,279,2.3,0.55,2.78,6.35,2.86,6,7,1,өвөл,0,morning_peak,1,5,1,0,0,2.86
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 08:00:00,-13.1,70.0,5.2,246,2.44,0.66,2.86,6.61,3.1,6,8,1,өвөл,0,morning_peak,1,5,1,0,0,3.1
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 09:00:00,-12.9,69.0,1.1,290,2.26,0.53,3.1,6.51,2.79,6,9,1,өвөл,0,morning_peak,1,5,1,0,0,2.79
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 10:00:00,-13.3,74.0,4.0,292,2.1,0.39,2.79,1.96,2.49,6,10,1,өвөл,0,day,1,5,1,0,0,2.49
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 11:00:00,-12.5,75.0,6.4,213,2.12,0.4,2.49,1.81,2.52,6,11,1,өвөл,0,day,1,5,1,0,0,2.52
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 12:00:00,-12.6,78.0,8.2,273,2.26,0.38,2.52,1.81,2.64,6,12,1,өвөл,0,day,1,5,1,0,0,2.64
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 13:00:00,-11.2,75.0,12.0,275,2.09,0.39,2.64,1.76,2.48,6,13,1,өвөл,0,day,1,5,1,0,0,2.48
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 14:00:00,-10.7,76.0,16.3,285,2.14,0.38,2.48,1.82,2.52,6,14,1,өвөл,0,day,1,5,1,0,0,2.52
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 15:00:00,-12.0,78.0,16.0,162,2.07,0.41,2.52,1.9,2.48,6,15,1,өвөл,0,day,1,5,1,0,0,2.48
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 16:00:00,-12.7,80.0,14.3,153,2.24,0.38,2.48,1.94,2.62,6,16,1,өвөл,0,day,1,5,1,0,0,2.62
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 17:00:00,-13.2,80.0,9.7,166,2.44,0.63,2.62,2.37,3.06,6,17,1,өвөл,0,evening_peak,1,5,1,0,0,3.06
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 18:00:00,-16.4,84.0,7.9,206,2.49,0.69,3.06,2.34,3.18,6,18,1,өвөл,0,evening_peak,1,5,1,1,0,3.18
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 19:00:00,-18.2,85.0,8.2,152,2.46,0.78,3.18,2.33,3.23,6,19,1,өвөл,0,evening_peak,1,5,1,1,0,3.23
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 20:00:00,-18.0,86.0,7.9,202,2.66,0.7,3.23,2.28,3.35,6,20,1,өвөл,0,evening_peak,1,5,1,1,0,3.35
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 21:00:00,-17.9,84.0,8.2,291,2.47,0.67,3.35,2.24,3.14,6,21,1,өвөл,0,evening_peak,1,5,1,1,0,3.14
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 22:00:00,-19.9,86.0,7.8,289,2.45,0.69,3.14,2.31,3.14,6,22,1,өвөл,0,evening_peak,1,5,1,1,0,3.14
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-05 23:00:00,-20.0,88.0,8.0,299,2.56,0.51,3.14,2.17,3.07,6,23,1,өвөл,0,late_evening,1,5,1,0,0,3.07
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-06 00:00:00,-20.1,89.0,7.9,228,2.58,0.38,3.07,2.07,2.96,0,0,0,өвөл,0,night,1,6,1,0,0,2.96
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-06 01:00:00,-20.7,91.0,7.3,218,2.72,0.39,2.96,2.15,3.11,0,1,0,өвөл,0,night,1,6,1,0,0,3.11
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-06 02:00:00,-20.8,91.0,6.4,293,2.64,0.43,3.11,2.04,3.07,0,2,0,өвөл,0,night,1,6,1,0,0,3.07
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-06 03:00:00,-20.4,89.0,6.0,185,2.62,0.38,3.07,2.01,3.0,0,3,0,өвөл,0,night,1,6,1,0,0,3.0
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-06 04:00:00,-21.8,88.0,5.5,276,2.66,0.38,3.0,2.89,3.04,0,4,0,өвөл,0,night,1,6,1,0,0,3.04
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-06 05:00:00,-24.0,88.0,5.1,259,2.78,0.38,3.04,2.86,3.16,0,5,0,өвөл,0,night,1,6,1,0,0,3.16
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-06 06:00:00,-24.1,83.0,5.4,162,3.38,0.68,3.16,2.78,4.05,0,6,0,өвөл,0,morning_peak,1,6,1,0,0,4.05
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-06 07:00:00,-24.3,81.0,5.2,197,3.26,0.7,4.05,2.86,3.96,0,7,0,өвөл,0,morning_peak,1,6,1,0,0,3.96
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-06 08:00:00,-24.5,79.0,4.0,265,3.34,0.68,3.96,3.1,4.02,0,8,0,өвөл,0,morning_peak,1,6,1,0,0,4.02
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-06 09:00:00,-24.3,78.0,3.4,282,3.37,0.62,4.02,2.79,3.98,0,9,0,өвөл,0,morning_peak,1,6,1,0,0,3.98
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-06 10:00:00,-21.4,75.0,4.7,249,2.9,0.46,3.98,2.49,3.36,0,10,0,өвөл,0,day,1,6,1,0,0,3.36
2020,БЗД,36-р хороо,BM-01,8420,12,2020-01-06 11:00:00,-18.7,79.0,4.0,287,2.96,0.45,3.36,2.52,3.41,0,11,0,өвөл,0,day,1,6,1,0,0,3.41
